BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0000995.1	BGC0000995.1	Pseudomonas sp. 2663 hypothetical proteins, OmpA family protein, ImcF-related family protein, hypothetical protein, and integrase genes, complete cds; FR901464 gene cluster, complete sequence; and histone family protein DNA-binding protein and integrase genes, complete cds	transAT-PKS.NRPS.PKS-like	PKS-NRP_Hybrids	Pseudomonas sp. 2663	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000996.1	BGC0000996.1	Streptomyces sp. SPB78 genomic scaffold supercont1.1, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. SPB78	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000997.1	BGC0000997.1	[Polyangium] brachysporum glidobactin A synthetase gene region, type strain K481-B101T	T1PKS.NRPS	PKS-NRP_Hybrids	[Polyangium] brachysporum	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales
BGC0000998.1	BGC0000998.1	Streptomyces sp. K01-0509 guadinomine biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. K01-0509	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000999.1	BGC0000999.1	Lysobacter enzymogenes strain C3 HSAF biosynthetic gene cluster, partial sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Lysobacter enzymogenes	Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter
BGC0001000.1	BGC0001000.1	Lyngbya majuscula hectochlorin biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Lyngbya majuscula	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Lyngbya
BGC0001001.1	BGC0001001.1	Lyngbya majuscula jamaicamide biosynthesis gene cluster, complete sequence	T1PKS.PKS-like.NRPS.T3PKS	PKS-NRP_Hybrids	Lyngbya majuscula	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Lyngbya
BGC0001002.1	BGC0001002.1	Streptomyces roseoverticillatus DNA, contains jaw123456789 gene cluster, strain: HP-891	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces roseoverticillatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001003.1	BGC0001003.1	Streptomyces aureofaciens strain Tu117 lipomycin biosynthesis gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Kitasatospora aureofaciens	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora
BGC0001005.1	BGC0001005.1	Bacillus subtilis strain 916 YbbR-like domain-containing protein (ybbR), phosphoglucosamine mutase (glmM), L-glutamine-D-fructose-6-phosphate amidotransferase (glmS), putative ATP binding protein of ABC transporter (potA), locillomycin synthase D (locD), locillomycin synthase A (locA), locillomycin synthase B (locB), locillomycin synthase C (locC), response regulator protein GraR (graR), two-component sensor histidine kinase, ATPase (potB), permease (potC), multidrug transporter (potD), and putative 2,5-diketo-D-gluconic acid reductase (kdgR1) genes, complete cds	NRPS.transAT-PKS-like	PKS-NRP_Hybrids	Bacillus subtilis	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0001006.1	BGC0001006.1	Salinispora tropica CNB-440, complete genome	NRPS-like.T1PKS	PKS-NRP_Hybrids	Salinispora tropica CNB-440	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Salinispora
BGC0001007.1	BGC0001007.1	Salinispora arenicola CNS-205, complete genome	NRPS-like.T1PKS	PKS-NRP_Hybrids	Salinispora arenicola CNS-205	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Salinispora
BGC0001008.1	BGC0001008.1	Actinomadura madurae strain ATCC 39144 maduropeptin biosynthesis gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Actinomadura madurae	Bacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura
BGC0001009.1	BGC0001009.1	Melittangium lichenicola melithiazol gene cluster	T1PKS.NRPS	PKS-NRP_Hybrids	Melittangium lichenicola	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Melittangium
BGC0001010.1	BGC0001010.1	Melittangium lichenicola melithiazol gene cluster	T1PKS.NRPS	PKS-NRP_Hybrids	Melittangium lichenicola	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Melittangium
BGC0001011.1	BGC0001011.1	Streptomyces sp. NRRL 30748 meridamycin biosynthetic gene cluster and flanking regions	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. NRRL 30748	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001012.1	BGC0001012.1	Streptomyces violaceusniger meridamycin gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces violaceusniger	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001013.1	BGC0001013.1	Biosynthetic Gene Cluster for the Production of a Complex Polyketide	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001014.1	BGC0001014.1	Ralstonia solanacearum GMI1000 chromosome complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Ralstonia solanacearum GMI1000	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia
BGC0001015.1	BGC0001015.1	Planktothrix agardhii microcystin synthesis gene cluster	T1PKS.NRPS	PKS-NRP_Hybrids	Planktothrix agardhii NIVA-CYA 126/8	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Microcoleaceae,Planktothrix
BGC0001016.1	BGC0001016.1	Anabaena sp. 90 hypothetical protein genes, complete cds; microcystin biosynthesis gene cluster, complete sequence; and putative transposase (atn1) gene, complete cds	T1PKS.NRPS	PKS-NRP_Hybrids	Anabaena sp. 90	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Anabaena
BGC0001017.1	BGC0001017.1	Microcystis aeruginosa PCC 7806 DNA polymerase III beta subunit (dnaN) gene, partial cds; microcystin synthetase gene cluster, complete sequence; Uma1 (uma1), Uma2 (uma2), Uma3 (uma3), Uma4 (uma4), and Uma5 (uma5) genes, complete cds; and Uma6 (uma6) gene, partial cds	T1PKS.NRPS	PKS-NRP_Hybrids	Microcystis aeruginosa PCC 7806	Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Microcystaceae,Microcystis
BGC0001019.1	BGC0001019.1	Sorangium cellulosum strain So ce38 microsclerodermin biosynthesis gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0001022.1	BGC0001022.1	Stigmatella aurantiaca myxalamid biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Stigmatella aurantiaca	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Stigmatella
BGC0001023.1	BGC0001023.1	Stigmatella aurantiaca myxochromide S biosynthetic gene cluster	T1PKS.NRPS	PKS-NRP_Hybrids	Stigmatella aurantiaca	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Stigmatella
BGC0001024.1	BGC0001024.1	Stigmatella aurantiaca myxothiazol gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Stigmatella aurantiaca DW4/3-1	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Stigmatella
BGC0001025.1	BGC0001025.1	Myxococcus xanthus DK 1622, complete genome	transAT-PKS.NRPS.transAT-PKS-like.PKS-like	PKS-NRP_Hybrids	Myxococcus xanthus DK 1622	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0001026.1	BGC0001026.1	Metarhizium anisopliae strain ARSEF 2575 NG-391 biosynthetic gene cluster, partial sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Metarhizium anisopliae	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Metarhizium
BGC0001028.1	BGC0001028.1	Nostoc sp. GSV224 nostopeptolide biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Nostoc sp. GSV224	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0001029.1	BGC0001029.1	Nostoc sp. 152 ResB-like protein gene, partial cds; ABC transporter, hypothetical protein, GTP cyclohydrolase, hypothetical proteins, and putative RNA ligase genes, complete cds; nostophycin biosynthetic gene cluster, complete sequence; and hypothetical protein gene, complete cds	T1PKS.NRPS	PKS-NRP_Hybrids	Nostoc sp. 152	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0001030.1	BGC0001030.1	Penicillium nordicum culture DAOMC:185683 ochratoxin A biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Penicillium nordicum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001033.1	BGC0001033.1	Paenibacillus larvae subsp. larvae DSM 25430, complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Paenibacillus larvae subsp. larvae DSM 25430	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0001034.1	BGC0001034.1	Sorangium cellulosum pellasoren biosynthesis gene cluster, strain So ce38	T1PKS.NRPS	PKS-NRP_Hybrids	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0001036.1	BGC0001036.1	Streptomyces sp. MK498-98F14 3-dehydroquinate synthase gene, complete cds; polyoxypeptin gene cluster, complete sequence; and hypothetical protein gene, complete cds	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. MK498-98F14	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001037.1	BGC0001037.1	Aspergillus fumigatus Af293 chromosome 8, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Aspergillus fumigatus Af293	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001039.1	BGC0001039.1	Streptomyces pyridomyceticus strain NRRL B-2517 pyridomycin gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces pyridomyceticus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001040.1	BGC0001040.1	S.hygroscopicus gene cluster for polyketide immunosuppressant rapamycin	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces rapamycinicus NRRL 5491	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001041.1	BGC0001041.1	Salinispora tropica CNB-440, complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Salinispora tropica CNB-440	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Salinispora
BGC0001042.1	BGC0001042.1	Streptomyces flaveolus strain DSM 9954 cytochrome P450 monooxygenase gene, partial cds; hypothetical protein, acyl carrier protein, CoA ligase, methyltransferase, putative p450 monooxygenase, deoxyadenosine kinase, dehydrogenase, LysR family regulator, putative protein kinase, hypothetical proteins, TetR-like family regulator, transglycosylase-associated protein, Ser/Arg-related nuclear matrix-like protein, and chimeric AFGP/trypsinogen-like serine protease precursor, genes, complete cds; sanglifehrin A biosynthesis gene cluster, complete sequence; hypothetical protein genes, complete cds; insertion sequence IS4 and insertion sequence transposase genes, complete cds; hypothetical protein, TetR-family transcriptional regulator, and FAD-dependent monooxygenase genes, complete cds; and putative endoribonuclease gene, partial cds	T1PKS.NRPS.hglE-KS.PKS-like	PKS-NRP_Hybrids	Streptomyces flaveolus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001043.1	BGC0001043.1	Streptomyces griseus subsp. griseus NBRC 13350 DNA, complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces griseus subsp. griseus NBRC 13350	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001047.1	BGC0001047.1	Pseudomonas syringae slyABCDE gene and ORF1, ORF7 and ORF8	T1PKS.NRPS	PKS-NRP_Hybrids	Pseudomonas syringae	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001048.1	BGC0001048.1	Streptoalloteichus hindustanus strain ATCC 31158 tallysomycin biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptoalloteichus hindustanus	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Streptoalloteichus
BGC0001049.1	BGC0001049.1	Beauveria bassiana tenellin biosynthesis gene cluster	T1PKS.NRPS	PKS-NRP_Hybrids	Beauveria bassiana	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Cordycipitaceae,Beauveria
BGC0001051.1	BGC0001051.1	Sorangium cellulosum strain So ce895 thuggacin biosynthetic gene cluster; complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0001052.1	BGC0001052.1	Streptomyces sp. 307-9 tirandamycin biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. 307-9	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001053.1	BGC0001053.1	Angiococcus disciformis partial ORF16, ORF15, ORF14, ORF13, ORF12, ORF11, ORF10, ORF9, ORF8, ORF7, ORF6, ORF5, ORF4, ORF3, tubA gene, ORF2, tubZ gene, ORF1, tubB gene, tubC gene, tubD gene, tubE gene, tubF gene, ORF17, ORF18, ORF19, ORF20, tubG gene, ORF21, ORF22, ORF23 and ORF24, strain An d48	T1PKS.NRPS	PKS-NRP_Hybrids	Archangium disciforme	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Archangium
BGC0001054.1	BGC0001054.1	Xenorhabdus nematophila ATCC 19061 chromosome, complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Xenorhabdus nematophila ATCC 19061	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0001055.1	BGC0001055.1	Escherichia coli genome fragment containing the yersiniabactin, cob and pdu gene clusters, strain A0 34/86	T1PKS.NRPS	PKS-NRP_Hybrids	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
BGC0001057.1	BGC0001057.1	Gibberella zeae aldehyde dehydrogenase (ALD), heterokaryon incompatibility protein (HET), non-ribosomal peptide synthetase (NPS), monocarboxylate transporter like-protein (MCT), and K+ channel protein (KAT) genes, complete cds; PKS gene cluster, complete sequence; and polyketide synthase (PKS13), bZIP domain-containing transcription factor (ZEB2), protein kinase Eg2-like protein (STK), and Ca2+ ATPase (ACA) genes, complete cds	T1PKS.NRPS	PKS-NRP_Hybrids	Fusarium graminearum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium
BGC0001059.1	BGC0001059.1	Bacillus cereus strain UW85 zwittermicin A biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Bacillus cereus	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0001063.1	BGC0001063.1	Streptomyces coelicolor A3(2) complete genome	NRPS-like.T1PKS	PKS-NRP_Hybrids	Streptomyces coelicolor A3(2)	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0001066.1	BGC0001066.1	Streptomyces violaceoruber kendomycin biosynthetic gene cluster, strain 3844-33C	NRPS-like.T1PKS.T3PKS	PKS-NRP_Hybrids	Streptomyces violaceoruber	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001069.1	BGC0001069.1	Polyangium cellulosum hypothetical protein gene, complete cds; chivosazol biosynthetic gene cluster, complete sequence; and hypothetical protein gene, complete cds	T1PKS.transAT-PKS.NRPS.transAT-PKS-like	PKS-NRP_Hybrids	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0001070.1	BGC0001070.1	Streptomyces collinus kirromycin biosynthesis gene cluster, strain Tu 365	T1PKS.transAT-PKS.NRPS	PKS-NRP_Hybrids	Streptomyces collinus Tu 365	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001071.1	BGC0001071.1	Nostoc sp. 'Peltigera membranacea cyanobiont' trans-AT PKS gene cluster, complete sequence	transAT-PKS.NRPS.T3PKS.T1PKS.PKS-like	PKS-NRP_Hybrids	Nostoc sp. 'Peltigera membranacea cyanobiont'	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0001088.1	BGC0001088.1	Xanthomonas albilineans gene cluster XALB1 for albicidin pathotoxin production	NRPS.transAT-PKS-like	PKS-NRP_Hybrids	Xanthomonas albilineans	Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas
BGC0001089.1	BGC0001089.1	Bacillus amyloliquefaciens bae gene cluster directing biosynthesis of bacillaene, strain FZB42	transAT-PKS.NRPS.T3PKS	PKS-NRP_Hybrids	Bacillus velezensis FZB42	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens group
BGC0001090.1	BGC0001090.1	Bacillus amyloliquefaciens subsp. plantarum str. FZB42, complete genome	transAT-PKS.NRPS	PKS-NRP_Hybrids	Bacillus velezensis FZB42	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens group
BGC0001091.1	BGC0001091.1	Corallococcus coralloides strain B035 antibiotic corallopyronin A biosynthetic gene cluster, complete sequence	NRPS-like.transAT-PKS.PKS-like	PKS-NRP_Hybrids	Corallococcus coralloides	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Corallococcus
BGC0001093.1	BGC0001093.1	Polyangium cellulosum strain So ce12 disorazole biosynthesis gene cluster, complete sequence	transAT-PKS.NRPS	PKS-NRP_Hybrids	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0001096.1	BGC0001096.1	Pseudomonas sp. 2663 hypothetical proteins, OmpA family protein, ImcF-related family protein, hypothetical protein, and integrase genes, complete cds; FR901464 gene cluster, complete sequence; and histone family protein DNA-binding protein and integrase genes, complete cds	transAT-PKS.NRPS.PKS-like	PKS-NRP_Hybrids	Pseudomonas sp. 2663	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001098.1	BGC0001098.1	Bacillus subtilis yxjC, yxjD, yxjE, yxjF, ituD, ituA, ituB, ituC, xynD genes, partial and complete cds	transAT-PKS.NRPS	PKS-NRP_Hybrids	Bacillus subtilis	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0001099.1	BGC0001099.1	Pseudomonas fluorescens strain BCCM_ID9359 kalimantacin/batumin biosynthesis gene cluster, complete sequence	transAT-PKS.NRPS.T3PKS.PKS-like	PKS-NRP_Hybrids	Pseudomonas fluorescens	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001101.1	BGC0001101.1	Streptomyces atroolivaceus leinamycin biosynthetic gene cluster, complete sequence	transAT-PKS.NRPS	PKS-NRP_Hybrids	Streptomyces atroolivaceus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001102.1	BGC0001102.1	Burkholderia thailandensis E264 chromosome II, complete sequence	T1PKS.transAT-PKS.NRPS	PKS-NRP_Hybrids	Burkholderia thailandensis E264	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group
BGC0001103.1	BGC0001103.1	Bacillus subtilis mycosubtilin operon, complete sequence	transAT-PKS.NRPS	PKS-NRP_Hybrids	Bacillus subtilis subsp. spizizenii ATCC 6633	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0001105.1	BGC0001105.1	Symbiont bacterium of Theonella swinhoei clone 1e4 onnamide biosynthesis genes, partial sequence	T3PKS.NRPS.transAT-PKS-like	PKS-NRP_Hybrids	symbiont bacterium of Theonella swinhoei Bacteria.	
BGC0001106.1	BGC0001106.1	Streptomyces albus strain JA3453 oxazolomycin biosynthetic gene cluster, complete sequence	transAT-PKS.NRPS	PKS-NRP_Hybrids	Streptomyces albus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001108.1	BGC0001108.1	Symbiont bacterium of Paederus fuscipes putative isocitrate dehydrogenase kinase/phosphatase gene, partial cds; and putative dioxygenase, putative pederin biosynthesis mixed type I polyketide synthase/nonribosomal peptide synthetase gene cluster, hypothetical protein, putative RNA methylase, hypothetical protein, and putative aldehyde dehydrogenase genes, complete cds	transAT-PKS.NRPS	PKS-NRP_Hybrids	symbiont bacterium of Paederus fuscipes Bacteria.	
BGC0001109.1	BGC0001109.1	Novel Gene Cluster of Pederin Biosynthesis Genes	transAT-PKS.NRPS	PKS-NRP_Hybrids	unidentified unclassified sequences.	
BGC0001110.1	BGC0001110.1	Uncultured bacterium psy1 psymberin biosynthetic gene cluster, partial sequence	transAT-PKS.NRPS.PKS-like.transAT-PKS-like	PKS-NRP_Hybrids	uncultured bacterium psy1	Bacteria,environmental samples
BGC0001111.1	BGC0001111.1	Stigmatella aurantiaca rhizopodin biosynthetic gene cluster, strain Sg a15	transAT-PKS.NRPS	PKS-NRP_Hybrids	Stigmatella aurantiaca Sg a15	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Stigmatella
BGC0001112.1	BGC0001112.1	Burkholderia rhizoxina rhizoxin operon (rhiIGABCDHEF genes), strain B1	transAT-PKS.NRPS.transAT-PKS-like	PKS-NRP_Hybrids	Paraburkholderia rhizoxinica	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia
BGC0001113.1	BGC0001113.1	Burkholderia sp. FERM BP-3421 spliceostatin/FR901464 biosynthetic gene cluster, complete sequence	transAT-PKS.NRPS.PKS-like	PKS-NRP_Hybrids	Burkholderia sp. FERM BP-3421	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
BGC0001114.1	BGC0001114.1	Burkholderia thailandensis strain MSMB43 putative transcriptional regulator, putative alkyl hydroperoxide reductase subunit F, putative alkyl hydroperoxide reductase subunit C, TstA (tstA), TstC (tstC), TstDEF (tstDEF), TstGH (tstGH), TstI (tstI), TstJ (tstJ), TstK (tstK), TstL (tstL), TstM (tstM), TstN (tstN), TstO (tstO), TstB (tstB), TstR (tstR), TstQ (tstQ), TstP (tstP), TrpC indole-3-glycerol phosphate synthase, and ExoU type III effector protein genes, complete cds	transAT-PKS.NRPS.PKS-like.transAT-PKS-like	PKS-NRP_Hybrids	Burkholderia thailandensis	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group
BGC0001115.1	BGC0001115.1	Pseudoalteromonas sp. SANK 73390 plasmid pTML1 carrying thiomarinol biosynthesis cluster	transAT-PKS.PKS-like.T3PKS.NRPS	PKS-NRP_Hybrids	Pseudoalteromonas sp. SANK 73390	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas
BGC0001116.1	BGC0001116.1	Streptomyces virginiae virginiamycin synthetic gene cluster (visF, visE, vmsT, virN, virM, vmsS, varL, virK, virJ, virI, virH, virG, virF, virE, virD, virC, virB, virA), partial and complete cds	transAT-PKS.NRPS.PKS-like	PKS-NRP_Hybrids	Streptomyces virginiae	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001119.1	BGC0001119.1	Streptomyces sp. HKI0576 divergolide biosynthetic gene cluster	NRPS-like.T1PKS	PKS-NRP_Hybrids	Streptomyces sp. HKI0576	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001122.1	BGC0001122.1	Aspergillus terreus NIH2624 scaffold_1 genomic scaffold, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Aspergillus terreus NIH2624	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001125.1	BGC0001125.1	Cylindrospermum alatosporum CCALA 988 ORF1 (orf1) gene, complete cds; and puw gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Cylindrospermum alatosporum CCALA 988	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Cylindrospermum
BGC0001136.1	BGC0001136.1	Beauveria bassiana strain 992.05 desmethylbassianin biosynthetic gene cluster, partial sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Beauveria bassiana	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Cordycipitaceae,Beauveria
BGC0001160.1	BGC0001160.1	Synechococcus sp. PCC 7002, complete genome	NRPS-like.T1PKS	PKS-NRP_Hybrids	Synechococcus sp. PCC 7002	Bacteria,Cyanobacteria,Synechococcales,Synechococcaceae,Synechococcus
BGC0001161.1	BGC0001161.1	Moorea bouillonii PNG5-198 fatty acyl ACP ligase and polyketide synthase genes, complete cds	NRPS-like.T1PKS	PKS-NRP_Hybrids	Moorea bouillonii PNG	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Moorea
BGC0001162.1	BGC0001162.1	Moorea producens JHB fatty acyl ACP ligase and polyketide synthase genes, complete cds	NRPS-like.T1PKS	PKS-NRP_Hybrids	Moorea producens JHB	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Moorea
BGC0001163.1	BGC0001163.1	Lyngbya majuscula 3L genomic scaffold scf45985, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Moorea producens 3L	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Moorea
BGC0001164.1	BGC0001164.1	Cyanothece sp. PCC 7822, complete genome	NRPS-like.T1PKS	PKS-NRP_Hybrids	Gloeothece verrucosa PCC 7822	Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Aphanothecaceae,Gloeothece,Gloeothece verrucosa
