BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0000228.1	BGC0000228.1	Streptomyces violaceoruber polyketide synthase gene cluster	T2PKS	PKSother	Streptomyces violaceoruber	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000229.1	BGC0000229.1	Streptomyces lusitanus strain SCSIO LR32 grincamycin gene cluster, partial sequence	T2PKS.oligosaccharide	Others	Streptomyces lusitanus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000230.1	BGC0000230.1	Streptomyces sp. JP95 griseorhodin biosynthesis gene cluster, complete sequence	T2PKS	PKSother	Streptomyces sp. JP95	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000231.1	BGC0000231.1	S.griseus genes for ketosynthase, acyl carrier protein, ketoreductase, cyclase and dehydrase	T2PKS	PKSother	Streptomyces griseus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000232.1	BGC0000232.1	Streptomyces sp. 2238-SVT4 hatomarubigin biosynthesis gene cluster (orf1, hrbR1, hrbA, hrbB, hrbC, hrbD, hrbE, hrbF, hrbG, hrbH, hrbI, hrbJ, hrbK, hrbL, hrbM, hrbN, hrbO, hrbP, hrbQ, hrbR, hrbS, hrbT, hrbU, hrbV, hrbW, hrbX, hrbR2, hrbY, hrbR3, hrbZ1, hrbZ2, orf2, orf3), complete cds	T2PKS	PKSother	Streptomyces sp. 2238-SVT4	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000233.1	BGC0000233.1	Streptomyces griseoruber heda cluster, complete sequence	T1PKS.PKS-like.T2PKS	PKSother	Streptomyces griseoruber	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000234.1	BGC0000234.1	Streptomyces venezuelae JadJ (jadJ), jadomycin polyketide synthase cyclase (jadI), jadomycin polyketide ketosynthase (jadA), chain length determinant, acyl carrier protein (acp), ketoreductase, and bifunctional cyclase/dehydrase genes, complete cds	T2PKS	PKSother	Streptomyces venezuelae ATCC 10712	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000235.1	BGC0000235.1	Streptomyces sp. W007 contig00151, whole genome shotgun sequence	T2PKS	PKSother	Streptomyces sp. W007	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000236.1	BGC0000236.1	Streptomyces murayamaensis putative arylamine N-acetyltransferase, putative hydrolase, putative transmembrane efflux protein, putative transcriptional regulator, putative ribonuclease HII, putative ATP-dependent DNA helicase, putative bifunctional enzyme deaminase/reductase genes, complete cds; kinamycin biosynthetic gene cluster, partial sequence and unknown genes	T2PKS	PKSother	Streptomyces murayamaensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000237.1	BGC0000237.1	Streptomyces sanglieri strain AK 623 lactonamycin Z biosynthetic gene cluster, partial sequence	T2PKS	PKSother	Streptomyces sanglieri	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000238.1	BGC0000238.1	Streptomyces rishiriensis strain MJ773-88K4 tyrosinase, putative small membrane protein, acyl carrier protein, phosphatase/acyl transferase, N-acetyltransferase, hypothetical protein, and S-adenosylmethionine decarboxylase genes, complete cds; lactonamycin biosynthetic gene cluster, complete sequence; and putative IS1650 family transposase gene, complete cds	butyrolactone.T2PKS	Others	Streptomyces rishiriensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000239.1	BGC0000239.1	Streptomyces cyanogenus landomycin biosynthetic gene cluster, complete sequence	T2PKS.oligosaccharide	Others	Streptomyces cyanogenus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000240.1	BGC0000240.1	Salinispora pacifica strain DPJ-0016 lomaiviticin gene cluster, complete sequence	T2PKS	PKSother	Salinispora pacifica	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Salinispora
BGC0000241.1	BGC0000241.1	Salinispora tropica CNB-440, complete genome	T2PKS	PKSother	Salinispora tropica CNB-440	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Salinispora
BGC0000242.1	BGC0000242.1	Streptomyces tendae lysolipin biosynthesis gene cluster, strain Tu 4042	T2PKS	PKSother	Streptomyces tendae	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000245.1	BGC0000245.1	Streptomyces sp. AM-7161 medermycin biosynthetic gene cluster (med-ORF1 - 30) and ORF P - Z, partial and complete cds	T2PKS	PKSother	Streptomyces sp. AM-7161	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000246.1	BGC0000246.1	Streptomyces argillaceus mithramycin biosynthetic genes	T2PKS	PKSother	Streptomyces argillaceus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000247.1	BGC0000247.1	Streptomyces argillaceus mithramycin biosynthetic gene cluster	T2PKS.oligosaccharide	Others	Streptomyces argillaceus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000248.1	BGC0000248.1	Streptomyces arenae strain DSM40737 beta-ketoacyl synthase/acyl transferase (ncnA), chain length factor (ncnB), acyl carrier protein (ncnC), and aromatase (ncnD) genes, complete cds	T2PKS	PKSother	Streptomyces arenae	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000253.1	BGC0000253.1	Streptomyces antibioticus oviedomycin biosynthetic gene cluster, strain ATCC 11891	T2PKS	PKSother	Streptomyces antibioticus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000254.1	BGC0000254.1	Streptomyces rimosus oxytetracycline gene cluster, complete sequence	T2PKS	PKSother	Streptomyces rimosus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000255.1	BGC0000255.1	Symbiont bacterium of Paederus fuscipes tRNA-Arg gene, complete sequence; MutM gene, complete cds; and pederin biosynthesis gene cluster, complete sequence	PKS-like.T3PKS	PKSother	symbiont bacterium of Paederus fuscipes Bacteria.	
BGC0000256.1	BGC0000256.1	Actinomadura hibisca strain P157-2 pradimicin biosynthetic gene cluster, complete sequence	T2PKS	PKSother	Actinomadura hibisca	Bacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura
BGC0000257.1	BGC0000257.1	Streptomyces griseoviridis DNA, includes prodigiosin biosynthetic gene cluster, strain: 2464-S5	NRPS-like.T1PKS	PKS-NRP_Hybrids	Streptomyces griseoviridis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000261.1	BGC0000261.1	Streptomyces sp. R1128 biosynthetic gene cluster, complete sequence	T2PKS	PKSother	Streptomyces sp. R1128	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000262.1	BGC0000262.1	Streptomyces sp. PGA64 silent angucycline-type gene cluster, partial sequence	butyrolactone.T2PKS.oligosaccharide	Others	Streptomyces sp. PGA64	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000263.1	BGC0000263.1	Streptomyces ravidus ravidomycin biosynthetic gene cluster, strain C23201NS3	T2PKS	PKSother	Streptomyces ravidus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000264.1	BGC0000264.1	Streptomyces resistomycificus remA-R gene cluster	T2PKS	PKSother	Streptomyces resistomycificus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000266.1	BGC0000266.1	Streptomyces collinus DSM2012 rubrinomycin gene cluster, complete sequence	T2PKS	PKSother	Streptomyces collinus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000267.1	BGC0000267.1	Micromonospora sp. Tu 6368 hypothetical protein gene, partial cds; saquayamycin Z/galtamycin B gene cluster, complete sequence; and hypothetical protein genes, complete cds	T2PKS.oligosaccharide	Others	Micromonospora sp. Tu 6368	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0000268.1	BGC0000268.1	Streptomyces sp. SCC 2136 deoxysugar biosynthetic gene cluster	T2PKS.oligosaccharide	Others	Streptomyces sp. SCC 2136	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000269.1	BGC0000269.1	Streptomyces sp. SF2575 SF2575 gene cluster, complete sequence	T2PKS.PKS-like	PKSother	Streptomyces sp. SF2575	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000270.1	BGC0000270.1	Streptomyces antibioticus simocyclinone biosynthetic gene cluster, partial sequence	T2PKS.aminocoumarin	Others	Streptomyces antibioticus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000271.1	BGC0000271.1	Streptomyces avermitilis spore-pigment biosynthetic gene cluster	T2PKS	PKSother	Streptomyces avermitilis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000272.1	BGC0000272.1	Streptomyces collinus putative spore pigment polyketide synthase gene cluster, complete sequence	T2PKS	PKSother	Streptomyces collinus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000273.1	BGC0000273.1	Streptomyces steffisburgensis cluster for steffimycin biosynthesis, strain NRRL 3193	T2PKS	PKSother	Streptomyces steffisburgensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000274.1	BGC0000274.1	Uncultured bacterium clone AZ60 transcriptional regulator gene, partial cds; hypothetical proteins, L-carnitine dehydratase, isovaleryl-CoA dehydrogenase, cellulose-binding family protein, betaine aldehyde dehydrogenase, methyltransferase, AraC family transcriptional regulator, hydrolase, short-chain dehydrogenase/reductase SDR, putative N-methyltransferase, putative phenazine biosynthesis protein EsmA1, putative phenazine biosynthesis protein EsmH1, phenazine biosynthesis protein PhzD, XRE family transcriptional regulator, hypothetical protein, TamA, 30S ribosomal protein S1, TamB, TamC, TamD, TamE, TamF, TamG, TamH, TamI, TamJ, TamK, TamL, TamM, TamN, TamO, and TamP genes, complete cds; and unknown gene	phenazine.T2PKS	Others	uncultured bacterium	Bacteria,environmental samples
BGC0000275.1	BGC0000275.1	Streptomyces glaucescens tcm operon	T2PKS	PKSother	Streptomyces glaucescens	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000279.1	BGC0000279.1	Streptomyces flavogriseus strain SIIA-A02191 xantholipin biosynthetic gene cluster, complete sequence	T2PKS	PKSother	Streptomyces flavogriseus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000280.1	BGC0000280.1	Pseudomonas fluorescens strain F113 2,4-diacetylphloroglucinol biosynthetic gene cluster, partial sequence	T3PKS	PKSother	Pseudomonas fluorescens	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000281.1	BGC0000281.1	Pseudomonas fluorescens strain 2P24 phl 2,4-DAPG gene cluster, complete sequence	T3PKS	PKSother	Pseudomonas fluorescens	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000282.1	BGC0000282.1	Streptomyces griseus subsp. griseus NBRC 13350 DNA, complete genome	T3PKS	PKSother	Streptomyces griseus subsp. griseus NBRC 13350	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000284.1	BGC0000284.1	Azotobacter vinelandii DJ, complete genome	hglE-KS.T3PKS	PKSother	Azotobacter vinelandii DJ	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Azotobacter
BGC0000285.1	BGC0000285.1	Saccharopolyspora erythraea red pigment gene cluster, partial sequence	T3PKS	PKSother	Saccharopolyspora erythraea	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharopolyspora
BGC0000286.1	BGC0000286.1	Streptomyces sp. KO-3988 viguiepinol [3-hydroxypimara-9(11),15-diene] biosynthetic gene cluster and mevalonate gene cluster, complete cds	T3PKS	PKSother	Streptomyces sp. KO-3988	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000289.1	BGC0000289.1	Actinomadura sp. ATCC 39727 gene cluster for biosynthesis of glycopeptide antibiotic A40926, strain ATCC 39727	NRPS.T3PKS	PKS-NRP_Hybrids	Nonomuraea gerenzanensis	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea
BGC0000290.1	BGC0000290.1	Streptomyces toyocaensis strain NRRL 15009 biosynthetic gene cluster A47934, complete sequence	NRPS.T3PKS	PKS-NRP_Hybrids	Streptomyces toyocaensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000311.1	BGC0000311.1	Amycolatopsis balhimycina biosynthetic gene cluster for balhimycin, strain DSM 5908	NRPS.T3PKS	PKS-NRP_Hybrids	Amycolatopsis balhimycina DSM 5908	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0000335.1	BGC0000335.1	Cystobacter fuscus strain MCy9118 cystomanamide biosynthesis gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Cystobacter fuscus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Cystobacter
BGC0000345.1	BGC0000345.1	Streptomyces hygroscopicus strain ATCC 53709 transposase gene, complete cds; eponemycin biosynthetic gene cluster, complete sequence; and transposase gene, complete cds	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces hygroscopicus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000346.1	BGC0000346.1	Goodfellowiella coeruleoviolacea strain ATCC 53904 FAD-dependent oxidoreductase gene, complete cds; epoxomicin biosynthetic gene cluster, complete sequence; and MarR-like transcriptional regulator gene, complete cds	T1PKS.NRPS	PKS-NRP_Hybrids	Goodfellowiella coeruleoviolacea	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Goodfellowiella
BGC0000353.1	BGC0000353.1	Streptomyces sp. MA6548 FK506 peptide synthetase (fkbP), FK506 oxidase (fkbO), and FK506 polyketide synthase (fkbB) genes, complete cds	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. MA6548	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000365.1	BGC0000365.1	Mycobacterium smegmatis isolate mc2 155 insertion sequence IS1096 TnpA (tnpA) and TnpR genes, complete cds; and GPL gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Mycolicibacterium smegmatis MC2 155	Bacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium
BGC0000380.1	BGC0000380.1	Sorangium cellulosum strain So ce690 leupyrrin gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0000383.1	BGC0000383.1	Photorhabdus luminescens subsp. laumondii TTO1 complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Photorhabdus laumondii subsp. laumondii TTO1	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Photorhabdus
BGC0000385.1	BGC0000385.1	Lysobacter sp. ATCC 53042 lysobactin biosynthetic gene cluster, complete sequence	lanthipeptide.NRPS.transAT-PKS-like	Others	Lysobacter sp. ATCC 53042	Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter
BGC0000393.1	BGC0000393.1	Myxococcus xanthus DK 1622, complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Myxococcus xanthus DK 1622	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0000394.1	BGC0000394.1	Streptomyces lusitanus naphthyridinomycin biosynthetic gene cluster, complete sequence	NRPS.PKS-like	PKS-NRP_Hybrids	Streptomyces lusitanus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000402.1	BGC0000402.1	Paenibacillus larvae subsp. larvae DSM 25430, complete genome	transAT-PKS.NRPS	PKS-NRP_Hybrids	Paenibacillus larvae subsp. larvae DSM 25430	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0000418.1	BGC0000418.1	Amycolatopsis lurida strain NRRL2430 ristocetin biosynthetic gene cluster, complete sequence	NRPS.T3PKS	PKS-NRP_Hybrids	Amycolatopsis lurida	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0000419.1	BGC0000419.1	Amycolatopsis japonica strain MG417-CF17, complete genome	NRPS.T3PKS	PKS-NRP_Hybrids	Amycolatopsis japonica	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0000436.1	BGC0000436.1	Rhizobium sp. AP16 PMI03_contig82.82, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Rhizobium sp. AP16	Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium/Agrobacterium group,Rhizobium
BGC0000440.1	BGC0000440.1	Actinoplanes teichomyceticus gene cluster for biosynthesis of glycopeptide antibiotic teicoplanin	NRPS.T3PKS	PKS-NRP_Hybrids	Actinoplanes teichomyceticus	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes
BGC0000441.1	BGC0000441.1	Actinoplanes teichomyceticus teicoplanin gene cluster	NRPS.T3PKS	PKS-NRP_Hybrids	Actinoplanes teichomyceticus	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes
BGC0000455.1	BGC0000455.1	Amycolatopsis orientalis vancomycin biosynthetic gene cluster, complete sequence	NRPS.T3PKS	PKS-NRP_Hybrids	Amycolatopsis orientalis HCCB10007	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0000467.1	BGC0000467.1	Y.enterocolitica irp1, irp3, irp4 and irp5 genes	T1PKS.NRPS	PKS-NRP_Hybrids	Yersinia enterocolitica	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia
BGC0000652.1	BGC0000652.1	Streptomyces sp. CNQ525 napyradiomycin biosynthetic gene cluster, partial sequence	terpene.T3PKS	Others	Streptomyces sp. CNQ525	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000654.1	BGC0000654.1	Streptomyces sp. Tu6071 phenalinolactone biosynthetic gene cluster, complete sequence	PKS-like.terpene	Others	Streptomyces sp. Tu6071	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000679.1	BGC0000679.1	Micromonospora sp. M42 genomic scaffold supercont1.1, whole genome shotgun sequence	T3PKS	PKSother	Micromonospora sp. M42	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0000832.1	BGC0000832.1	Streptomyces roseochromogenes subsp. oscitans clorobiocin biosynthetic gene cluster, complete sequence	PKS-like.aminocoumarin	Others	Streptomyces roseochromogenus subsp. oscitans DS 12.976	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000833.1	BGC0000833.1	Streptomyces rishiriensis strain DSM 40489 hypothetical protein gene, partial cds; putative FK506-binding protein gene, complete cds; coumermycin A1 biosynthetic gene cluster, complete sequence; and DNA gyrase subunit B (gyrB-Rc) and DNA gyrase subunit B (parYR) genes, complete cds	PKS-like.aminocoumarin	Others	Streptomyces rishiriensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000861.1	BGC0000861.1	Shewanella sp. BR-2 eicosapantaenoic acid synthesis gene cluster, complete sequence	hglE-KS.PUFA	Others	Shewanella sp. BR-2	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella
BGC0000862.1	BGC0000862.1	Shewanella pneumatophori strain SCRC-2738 eicosapentaenoic acid (EPA) synthesis gene cluster, complete sequence	hglE-KS.PUFA	Others	Shewanella pneumatophori	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella
BGC0000863.1	BGC0000863.1	Pseudoalteromonas sp. DS-12 eicosapentaenoic acid synthesis gene cluster, complete sequence	hglE-KS.PUFA	Others	Pseudoalteromonas sp. DS-12	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas
BGC0000864.1	BGC0000864.1	Moritella marina genes, complete cds, similar to eicosapentaenoic acid synthesis gene cluster	T1PKS.hglE-KS.PUFA	Others	Moritella marina ATCC 15381	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Moritellaceae,Moritella
BGC0000865.1	BGC0000865.1	Photobacterium profundum strain SS9 methyl-accepting chemotaxis protein gene, partial cds; putative steroid dehydrogenase, putative acyl-CoA ligase, putative haloalkane dehalogenase, and 3-oxoacyl-acyl carrier protein synthase III (fabH) genes, complete cds; eicosapentaenoic fatty acid biosynthetic gene cluster pfa, complete sequence; alkaline serine protease gene, complete cds; formyltetrahydrofolate deformylase (purU) gene, partial cds; and unknown genes	hglE-KS.PUFA	Others	Photobacterium profundum SS9	Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium
BGC0000869.1	BGC0000869.1	Nostoc sp. 'Peltigera membranacea cyanobiont' glycolipid gene cluster, complete sequence	T1PKS.hglE-KS	PKSother	Nostoc sp. 'Peltigera membranacea cyanobiont'	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0000872.1	BGC0000872.1	Streptomyces sp. SANK 60405 DNA, A-90289 biosynthetic gene cluster region, complete cds	nucleoside.T3PKS	Others	Streptomyces sp. SANK 60405	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000902.1	BGC0000902.1	Saccharopolyspora erythraea NRRL2338 complete genome	T3PKS	PKSother	Saccharopolyspora erythraea NRRL 2338	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharopolyspora
BGC0000934.1	BGC0000934.1	Kitasatospora sp. HKI 714 endophenazine biosynthesis gene cluster, complete sequence	phenazine.T3PKS	Others	Kitasatospora sp. HKI 714	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora
BGC0000935.1	BGC0000935.1	Streptomyces antibioticus strain Tu 2706 plasmid esmeraldin biosynthetic gene cluster, complete sequence	phenazine.T1PKS.PKS-like	Others	Streptomyces antibioticus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000954.1	BGC0000954.1	Chondromyces crocatus ajudazol biosynthesis gene cluster, strain Cmc5	T1PKS.NRPS	PKS-NRP_Hybrids	Chondromyces crocatus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Chondromyces
BGC0000955.1	BGC0000955.1	Myxococcus xanthus althiomycin biosynthetic gene cluster (almEDCABF genes), strain DK897	T1PKS.NRPS	PKS-NRP_Hybrids	Myxococcus xanthus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0000957.1	BGC0000957.1	Streptomyces sp. XZQH13 ansatrienin biosynthetic gene cluster, partial sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Streptomyces sp. XZQH13	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000958.1	BGC0000958.1	Streptomyces sp. S4, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. S4	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000959.1	BGC0000959.1	TPA_asm: Aspergillus nidulans FGSC A4 chromosome V	T1PKS.NRPS	PKS-NRP_Hybrids	Aspergillus nidulans FGSC A4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000960.1	BGC0000960.1	Streptomyces sahachiroi azinomycin B gene cluster, partial sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sahachiroi	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000962.1	BGC0000962.1	Lyngbya majuscula barbamide biosynthesis gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Lyngbya majuscula	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Lyngbya
BGC0000963.1	BGC0000963.1	Streptomyces verticillus bleomycin biosynthetic gene cluster, complete cds	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces verticillus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000965.1	BGC0000965.1	Streptomyces globisporus enediyne antitumor antibiotic C-1027 biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces globisporus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000966.1	BGC0000966.1	Actinoalloteichus sp. WH1-2216-6 putative formate acetyltransferase gene, partial cds; 50S ribosomal protein and ubiquinone/menaquinone biosynthesis melthyltransgerase genes, complete cds; caerulomycin A biosynthetic gene cluster, complete sequence; and F420-dependent NADP oxidoreductase coenzyme gene, partial cds	T1PKS.NRPS	PKS-NRP_Hybrids	Actinoalloteichus sp. WH1-2216-6	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinoalloteichus
BGC0000967.1	BGC0000967.1	Uncultured Candidatus Entotheonella sp. calY, calX, calW, calV, calU, calT, calS, calR, calQ, calP, calO, calN, calM, calL, calK, calJ, calA, calB, calC, calD, calE, calF, calG, calH, calI genes, complete cds	transAT-PKS.PKS-like.transAT-PKS-like.NRPS	PKS-NRP_Hybrids	uncultured Candidatus Entotheonella sp.	Bacteria,Nitrospinae/Tectomicrobia group,Candidatus Tectomicrobia,Candidatus Entotheonella,environmental samples
BGC0000968.1	BGC0000968.1	Penicillium expansum chaetoglobosin biosynthetic gene cluster	T1PKS.NRPS	PKS-NRP_Hybrids	Penicillium expansum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0000969.1	BGC0000969.1	Chondromyces crocatus chondramide biosynthetic gene cluster, strain Cmc5	T1PKS.NRPS	PKS-NRP_Hybrids	Chondromyces crocatus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Chondromyces
BGC0000970.1	BGC0000970.1	Chondromyces crocatus chondrochloren biosynthesis gene cluster, strain Cmc5	NRPS-like.T1PKS.NRPS	PKS-NRP_Hybrids	Chondromyces crocatus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Chondromyces
BGC0000971.1	BGC0000971.1	Streptomyces sp. JS360 cinnabaramide biosynthetic gene cluster	T1PKS.NRPS.transAT-PKS-like	PKS-NRP_Hybrids	Streptomyces cinnabarigriseus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
